trx_id,product_id,trx_date,units
DQTrx004112,DQProduk-001,5012024,1
DQTrx004119,DQProduk-001,5012024,1
DQTrx004121,DQProduk-009,5012024,2
DQTrx004123,DQProduk-001,5012024,3
DQTrx004125,DQProduk-009,5012024,3
DQTrx004137,DQProduk-001,5012024,1
DQTrx004145,DQProduk-001,5012024,1
DQTrx004150,DQProduk-001,5012024,1
DQTrx004152,DQProduk-001,5012024,1
DQTrx004163,DQProduk-001,5012024,1
DQTrx004169,DQProduk-009,5012024,2
DQTrx004182,DQProduk-001,5012024,1
DQTrx004188,DQProduk-001,5012024,1
DQTrx004197,DQProduk-001,5012024,1
DQTrx004198,DQProduk-001,5012024,2
DQTrx004202,DQProduk-001,5012024,2
DQTrx004207,DQProduk-009,5012024,3
DQTrx004208,DQProduk-001,5012024,1
DQTrx004223,DQProduk-009,5012024,3
DQTrx004230,DQProduk-009,5012024,3
DQTrx004235,DQProduk-001,5012024,1
DQTrx004241,DQProduk-009,5012024,3
DQTrx004242,DQProduk-001,5012024,3
DQTrx004243,DQProduk-009,5012024,2
DQTrx004244,DQProduk-009,5012024,2
DQTrx004252,DQProduk-001,5012024,1
DQTrx004267,DQProduk-001,5012024,1
DQTrx004276,DQProduk-009,5012024,1
DQTrx004281,DQProduk-001,5012024,3
DQTrx004284,DQProduk-001,5012024,1
DQTrx004285,DQProduk-001,5012024,1
DQTrx004287,DQProduk-001,5012024,1
DQTrx004296,DQProduk-009,5012024,1
DQTrx004302,DQProduk-009,5012024,1
DQTrx004312,DQProduk-001,5012024,1
DQTrx004314,DQProduk-001,5012024,1
DQTrx004316,DQProduk-001,5012024,1
DQTrx004333,DQProduk-009,5012024,1
DQTrx004340,DQProduk-001,5012024,1
DQTrx004362,DQProduk-009,5012024,1
DQTrx004363,DQProduk-009,5012024,3
DQTrx004365,DQProduk-009,5012024,1
DQTrx004369,DQProduk-001,5012024,1
DQTrx004388,DQProduk-001,5012024,1
DQTrx004391,DQProduk-009,5012024,1
DQTrx004393,DQProduk-001,5012024,1
DQTrx004411,DQProduk-001,5012024,1
DQTrx004419,DQProduk-001,5012024,1
DQTrx004422,DQProduk-001,5012024,2
DQTrx004429,DQProduk-001,5012024,1
DQTrx004431,DQProduk-009,5012024,3
DQTrx004433,DQProduk-001,5012024,1
DQTrx004434,DQProduk-001,5012024,1
DQTrx004438,DQProduk-001,5012024,1
DQTrx004440,DQProduk-001,5012024,1
DQTrx004454,DQProduk-001,5012024,2
DQTrx004462,DQProduk-009,5012024,1
DQTrx004464,DQProduk-009,5012024,1
DQTrx004465,DQProduk-001,5012024,1
DQTrx004477,DQProduk-009,5012024,2
DQTrx004486,DQProduk-001,5012024,3
DQTrx004488,DQProduk-001,5012024,1
DQTrx004493,DQProduk-001,5012024,1
DQTrx004497,DQProduk-009,5012024,2
DQTrx004501,DQProduk-009,5012024,1
DQTrx004504,DQProduk-001,5012024,2
DQTrx004512,DQProduk-009,5012024,2
DQTrx004520,DQProduk-009,5012024,2
DQTrx004521,DQProduk-009,5012024,1
DQTrx004526,DQProduk-009,5012024,3
DQTrx004527,DQProduk-009,5012024,1
DQTrx004531,DQProduk-001,5012024,1
DQTrx004534,DQProduk-001,5012024,1
DQTrx004535,DQProduk-001,5012024,1
DQTrx004543,DQProduk-009,5012024,1
DQTrx004546,DQProduk-001,5012024,1
DQTrx004548,DQProduk-001,5012024,1
DQTrx004560,DQProduk-001,5012024,1
DQTrx004568,DQProduk-009,5012024,2
DQTrx004576,DQProduk-001,6012024,1
DQTrx004578,DQProduk-001,6012024,1
DQTrx004579,DQProduk-001,6012024,1
DQTrx004585,DQProduk-001,6012024,1
DQTrx004586,DQProduk-009,6012024,1
DQTrx004595,DQProduk-009,6012024,3
DQTrx004598,DQProduk-001,6012024,1
DQTrx004602,DQProduk-009,6012024,1
DQTrx004612,DQProduk-001,6012024,1
DQTrx004617,DQProduk-001,6012024,1
DQTrx004619,DQProduk-009,6012024,1
DQTrx004622,DQProduk-009,6012024,2
DQTrx004626,DQProduk-001,6012024,1
DQTrx004639,DQProduk-001,6012024,3
DQTrx004646,DQProduk-009,6012024,3
DQTrx004650,DQProduk-009,6012024,1
DQTrx004654,DQProduk-001,6012024,1
DQTrx004656,DQProduk-001,6012024,1
DQTrx004657,DQProduk-001,6012024,1
DQTrx004667,DQProduk-009,6012024,1
DQTrx004695,DQProduk-009,6012024,1
DQTrx004702,DQProduk-009,6012024,1
DQTrx004703,DQProduk-009,6012024,1
DQTrx004704,DQProduk-001,6012024,1
DQTrx004705,DQProduk-001,6012024,1
DQTrx004706,DQProduk-001,6012024,2
DQTrx004708,DQProduk-009,6012024,2
DQTrx004712,DQProduk-009,6012024,1
DQTrx004713,DQProduk-001,6012024,1
DQTrx004714,DQProduk-001,6012024,1
DQTrx004718,DQProduk-001,6012024,1
DQTrx004725,DQProduk-001,6012024,1
DQTrx004731,DQProduk-009,6012024,1
DQTrx004739,DQProduk-001,6012024,1
DQTrx004740,DQProduk-001,6012024,1
DQTrx004747,DQProduk-001,6012024,1
DQTrx004748,DQProduk-001,6012024,1
DQTrx004752,DQProduk-001,6012024,1
DQTrx004758,DQProduk-001,6012024,1
DQTrx004761,DQProduk-009,6012024,1
DQTrx004762,DQProduk-001,6012024,1
DQTrx004771,DQProduk-009,6012024,1
DQTrx004772,DQProduk-001,6012024,1
DQTrx004776,DQProduk-009,6012024,1
DQTrx004778,DQProduk-009,6012024,1
DQTrx004782,DQProduk-001,6012024,2
DQTrx004783,DQProduk-001,6012024,1
DQTrx004787,DQProduk-001,6012024,2
DQTrx004789,DQProduk-009,6012024,1
DQTrx004790,DQProduk-009,6012024,1
DQTrx004793,DQProduk-001,6012024,1
DQTrx004799,DQProduk-001,6012024,1
DQTrx004801,DQProduk-009,6012024,1
DQTrx004812,DQProduk-001,6012024,1
DQTrx004818,DQProduk-001,6012024,1
DQTrx004822,DQProduk-009,6012024,2
DQTrx004823,DQProduk-001,6012024,1
DQTrx004834,DQProduk-001,6012024,1
DQTrx004835,DQProduk-001,6012024,1
DQTrx004836,DQProduk-001,6012024,1
DQTrx004839,DQProduk-009,6012024,1
DQTrx004840,DQProduk-001,6012024,2
DQTrx004858,DQProduk-001,6012024,1
DQTrx004859,DQProduk-009,6012024,1
DQTrx004862,DQProduk-009,6012024,1
DQTrx004863,DQProduk-009,6012024,1
DQTrx004866,DQProduk-009,6012024,1
DQTrx004868,DQProduk-009,6012024,1
DQTrx004874,DQProduk-001,6012024,1
DQTrx004877,DQProduk-009,6012024,1
DQTrx004878,DQProduk-001,6012024,1
DQTrx004880,DQProduk-009,6012024,1
DQTrx004885,DQProduk-009,6012024,2
DQTrx004888,DQProduk-001,6012024,1
DQTrx004896,DQProduk-009,6012024,1
DQTrx004903,DQProduk-009,6012024,1
DQTrx004913,DQProduk-001,6012024,1
DQTrx004918,DQProduk-009,6012024,1
DQTrx004933,DQProduk-001,6012024,1
DQTrx004934,DQProduk-009,6012024,1
DQTrx004937,DQProduk-009,6012024,1
DQTrx004940,DQProduk-001,6012024,1
DQTrx004943,DQProduk-009,6012024,3
DQTrx004944,DQProduk-001,6012024,1
DQTrx004951,DQProduk-009,6012024,3
DQTrx004954,DQProduk-001,6012024,1
DQTrx004956,DQProduk-009,6012024,2
DQTrx004958,DQProduk-009,6012024,1
DQTrx004963,DQProduk-001,6012024,2
DQTrx004975,DQProduk-001,6012024,2
DQTrx004980,DQProduk-001,6012024,1
DQTrx004985,DQProduk-001,6012024,3
DQTrx004987,DQProduk-001,6012024,1
DQTrx004992,DQProduk-009,6012024,1
DQTrx004995,DQProduk-009,6012024,1
DQTrx004998,DQProduk-001,6012024,1
DQTrx005004,DQProduk-009,6012024,1
DQTrx005011,DQProduk-001,6012024,1
DQTrx005013,DQProduk-001,6012024,1
DQTrx005015,DQProduk-001,6012024,1
DQTrx005024,DQProduk-001,6012024,1
DQTrx005032,DQProduk-001,6012024,1
DQTrx005039,DQProduk-001,6012024,1
DQTrx005047,DQProduk-009,6012024,1
DQTrx005053,DQProduk-001,6012024,1
DQTrx005058,DQProduk-009,6012024,1
DQTrx005068,DQProduk-001,6012024,1
DQTrx005076,DQProduk-001,6012024,1
DQTrx005083,DQProduk-001,6012024,2
DQTrx005096,DQProduk-001,6012024,1
DQTrx005098,DQProduk-001,6012024,1
DQTrx005102,DQProduk-001,6012024,1
DQTrx005103,DQProduk-009,6012024,1
DQTrx005109,DQProduk-001,6012024,1
DQTrx005110,DQProduk-009,6012024,1
DQTrx005111,DQProduk-009,6012024,1
DQTrx005113,DQProduk-009,6012024,1
DQTrx005114,DQProduk-001,6012024,1
DQTrx005115,DQProduk-001,6012024,3
DQTrx005124,DQProduk-009,6012024,1
DQTrx005128,DQProduk-009,6012024,1
DQTrx005129,DQProduk-001,6012024,1
DQTrx005130,DQProduk-009,6012024,1
DQTrx005135,DQProduk-009,6012024,1
DQTrx005139,DQProduk-001,6012024,1
DQTrx005144,DQProduk-001,6012024,1
DQTrx005147,DQProduk-001,6012024,1
DQTrx005148,DQProduk-001,6012024,1
DQTrx005150,DQProduk-001,6012024,1
DQTrx005151,DQProduk-001,6012024,3
DQTrx005155,DQProduk-009,6012024,1
DQTrx005158,DQProduk-001,6012024,1
DQTrx005159,DQProduk-001,6012024,1
DQTrx005161,DQProduk-001,6012024,2
DQTrx005168,DQProduk-001,6012024,1
DQTrx005173,DQProduk-001,6012024,3
DQTrx005176,DQProduk-009,6012024,1
DQTrx005177,DQProduk-009,6012024,1
DQTrx005182,DQProduk-009,6012024,3
DQTrx005193,DQProduk-009,6012024,1
DQTrx005196,DQProduk-001,6012024,2
DQTrx005200,DQProduk-009,6012024,1
DQTrx005202,DQProduk-001,6012024,2
DQTrx005205,DQProduk-001,6012024,2
DQTrx005211,DQProduk-001,6012024,1
DQTrx005218,DQProduk-001,6012024,2
DQTrx005219,DQProduk-001,6012024,1
DQTrx005223,DQProduk-009,6012024,1
DQTrx005228,DQProduk-009,6012024,3
DQTrx005230,DQProduk-009,6012024,1
DQTrx005233,DQProduk-009,6012024,1
DQTrx005235,DQProduk-001,6012024,2
DQTrx005236,DQProduk-001,6012024,1
DQTrx005237,DQProduk-001,6012024,1
DQTrx005240,DQProduk-001,6012024,1
DQTrx005242,DQProduk-001,6012024,1
DQTrx005245,DQProduk-001,6012024,2
DQTrx005249,DQProduk-009,6012024,1
DQTrx005252,DQProduk-001,6012024,1
DQTrx005258,DQProduk-001,6012024,3
DQTrx005267,DQProduk-001,6012024,1
DQTrx005274,DQProduk-001,6012024,1
DQTrx005282,DQProduk-001,6012024,1
DQTrx005283,DQProduk-001,6012024,1
DQTrx005285,DQProduk-001,6012024,1
DQTrx005287,DQProduk-009,6012024,1
DQTrx005288,DQProduk-009,6012024,1
DQTrx005294,DQProduk-009,6012024,1
DQTrx005315,DQProduk-001,6012024,1
DQTrx005319,DQProduk-009,6012024,2
DQTrx005320,DQProduk-001,6012024,2
DQTrx005321,DQProduk-001,6012024,1
DQTrx005323,DQProduk-009,6012024,1
DQTrx005325,DQProduk-009,6012024,1
DQTrx005332,DQProduk-001,6012024,1
DQTrx005340,DQProduk-001,6012024,3
DQTrx005342,DQProduk-009,6012024,1
DQTrx005347,DQProduk-001,6012024,1
DQTrx005351,DQProduk-001,6012024,1
DQTrx005357,DQProduk-001,6012024,1
DQTrx005361,DQProduk-001,6012024,1
DQTrx005362,DQProduk-009,6012024,3
DQTrx005366,DQProduk-001,6012024,1
DQTrx005369,DQProduk-009,6012024,1
DQTrx005378,DQProduk-009,6012024,1
DQTrx005379,DQProduk-001,6012024,1
DQTrx005384,DQProduk-009,6012024,1
DQTrx005387,DQProduk-009,6012024,1
DQTrx005395,DQProduk-001,6012024,1
DQTrx005396,DQProduk-001,6012024,1
DQTrx005399,DQProduk-009,6012024,1
DQTrx005404,DQProduk-001,6012024,1
DQTrx005409,DQProduk-001,6012024,1
DQTrx005410,DQProduk-001,6012024,1
DQTrx005421,DQProduk-009,6012024,3
DQTrx005428,DQProduk-001,6012024,1
DQTrx005440,DQProduk-001,6012024,1
DQTrx005441,DQProduk-001,6012024,1
DQTrx005445,DQProduk-009,6012024,1
DQTrx005447,DQProduk-009,6012024,1
DQTrx005451,DQProduk-009,6012024,1
DQTrx005452,DQProduk-009,6012024,1
DQTrx005459,DQProduk-001,6012024,1
DQTrx005465,DQProduk-009,6012024,1
DQTrx005468,DQProduk-001,6012024,1
DQTrx005484,DQProduk-009,6012024,1
DQTrx005485,DQProduk-001,6012024,1
DQTrx005498,DQProduk-001,6012024,1
DQTrx005501,DQProduk-009,6012024,1
DQTrx005503,DQProduk-009,6012024,1
DQTrx005515,DQProduk-001,6012024,1
DQTrx005516,DQProduk-001,6012024,1
DQTrx005524,DQProduk-001,6012024,1
DQTrx005532,DQProduk-001,6012024,1
DQTrx005534,DQProduk-009,6012024,1
DQTrx005535,DQProduk-001,6012024,1
DQTrx005538,DQProduk-009,6012024,1
DQTrx005542,DQProduk-009,6012024,1
DQTrx005549,DQProduk-009,6012024,3
DQTrx005554,DQProduk-001,6012024,1
DQTrx005558,DQProduk-001,6012024,1
DQTrx005561,DQProduk-001,6012024,1
DQTrx005564,DQProduk-001,6012024,3
DQTrx005570,DQProduk-001,6012024,1
DQTrx005574,DQProduk-001,6012024,2
DQTrx005575,DQProduk-009,6012024,1
DQTrx005580,DQProduk-001,6012024,1
DQTrx005589,DQProduk-009,6012024,1
DQTrx005591,DQProduk-001,6012024,1
DQTrx005592,DQProduk-009,6012024,1
DQTrx005603,DQProduk-001,6012024,1
DQTrx005604,DQProduk-001,6012024,1
DQTrx005608,DQProduk-001,6012024,1
DQTrx005617,DQProduk-001,6012024,1
DQTrx005622,DQProduk-001,6012024,1
DQTrx005624,DQProduk-009,6012024,1
DQTrx005631,DQProduk-009,6012024,1
DQTrx005632,DQProduk-001,6012024,1
DQTrx005640,DQProduk-001,6012024,1
DQTrx005643,DQProduk-001,6012024,1
DQTrx005645,DQProduk-001,6012024,1
DQTrx005646,DQProduk-009,6012024,2
DQTrx005647,DQProduk-001,6012024,1
DQTrx005649,DQProduk-009,6012024,1
DQTrx005658,DQProduk-001,6012024,1
DQTrx005662,DQProduk-001,6012024,1
DQTrx005664,DQProduk-001,6012024,1
DQTrx005666,DQProduk-001,6012024,1
DQTrx005667,DQProduk-001,6012024,1
DQTrx005671,DQProduk-009,6012024,1
DQTrx005672,DQProduk-001,6012024,1
DQTrx005682,DQProduk-001,6012024,1
DQTrx005690,DQProduk-009,6012024,1
DQTrx005696,DQProduk-001,6012024,1
DQTrx005699,DQProduk-009,6012024,1
DQTrx005703,DQProduk-009,6012024,1
DQTrx005707,DQProduk-009,6012024,1
DQTrx005712,DQProduk-009,6012024,1
DQTrx005714,DQProduk-001,6012024,2
DQTrx005715,DQProduk-009,6012024,1
DQTrx005724,DQProduk-009,6012024,1
DQTrx005728,DQProduk-009,6012024,1
DQTrx005733,DQProduk-009,6012024,1
DQTrx005735,DQProduk-009,6012024,1
DQTrx005740,DQProduk-001,6012024,1
DQTrx005743,DQProduk-009,6012024,1
DQTrx005745,DQProduk-009,6012024,1
DQTrx005750,DQProduk-009,6012024,1
DQTrx005755,DQProduk-009,6012024,1
DQTrx005756,DQProduk-009,6012024,3
DQTrx005757,DQProduk-001,6012024,2
DQTrx005758,DQProduk-009,6012024,1
DQTrx005759,DQProduk-001,6012024,1
DQTrx005763,DQProduk-001,6012024,1
DQTrx005767,DQProduk-009,6012024,1
DQTrx005772,DQProduk-001,6012024,1
DQTrx005776,DQProduk-001,6012024,1
DQTrx005786,DQProduk-001,6012024,3
DQTrx005787,DQProduk-001,6012024,1
DQTrx005788,DQProduk-001,6012024,1
DQTrx005796,DQProduk-001,6012024,3
DQTrx005799,DQProduk-001,6012024,1
DQTrx005804,DQProduk-009,6012024,1
DQTrx005811,DQProduk-009,6012024,1
DQTrx005813,DQProduk-001,6012024,3
DQTrx005816,DQProduk-001,6012024,1
DQTrx005832,DQProduk-001,6012024,1
DQTrx005834,DQProduk-001,6012024,2
DQTrx005840,DQProduk-001,6012024,2
DQTrx005841,DQProduk-001,6012024,1
DQTrx005848,DQProduk-001,6012024,1
DQTrx005850,DQProduk-001,6012024,1
DQTrx005853,DQProduk-001,6012024,1
DQTrx005854,DQProduk-009,6012024,1
DQTrx005856,DQProduk-001,6012024,1
DQTrx005866,DQProduk-009,7012024,1
DQTrx005870,DQProduk-001,7012024,1
DQTrx005891,DQProduk-009,7012024,1
DQTrx005895,DQProduk-009,7012024,1
DQTrx005899,DQProduk-009,7012024,1
DQTrx005906,DQProduk-001,7012024,1
DQTrx005908,DQProduk-009,7012024,1
DQTrx005920,DQProduk-009,7012024,1
DQTrx005922,DQProduk-009,7012024,1
DQTrx005937,DQProduk-001,7012024,1
DQTrx005938,DQProduk-009,7012024,1
DQTrx005944,DQProduk-009,7012024,1
DQTrx005951,DQProduk-009,7012024,1
DQTrx005974,DQProduk-009,7012024,1
DQTrx005979,DQProduk-009,7012024,1
DQTrx005984,DQProduk-001,7012024,1
DQTrx005988,DQProduk-009,7012024,1
DQTrx006008,DQProduk-009,7012024,1
DQTrx006017,DQProduk-009,7012024,1
DQTrx006018,DQProduk-009,7012024,1
DQTrx006021,DQProduk-009,7012024,1
DQTrx006024,DQProduk-001,7012024,1
DQTrx006025,DQProduk-009,7012024,2
DQTrx006028,DQProduk-009,7012024,1
DQTrx006043,DQProduk-001,7012024,1
DQTrx006047,DQProduk-009,7012024,1
DQTrx006048,DQProduk-001,7012024,1
DQTrx006049,DQProduk-009,7012024,2
DQTrx006050,DQProduk-009,7012024,1
DQTrx006052,DQProduk-009,7012024,1
DQTrx006054,DQProduk-009,7012024,1
DQTrx006069,DQProduk-009,7012024,2
DQTrx006071,DQProduk-009,7012024,1
DQTrx006081,DQProduk-009,7012024,1
DQTrx006085,DQProduk-001,7012024,1
DQTrx006086,DQProduk-001,7012024,1
DQTrx006094,DQProduk-009,7012024,1
DQTrx006115,DQProduk-009,7012024,1
DQTrx006117,DQProduk-009,7012024,1
DQTrx006123,DQProduk-009,7012024,1
DQTrx006130,DQProduk-009,7012024,1
DQTrx006133,DQProduk-009,7012024,1
DQTrx006144,DQProduk-009,7012024,1
DQTrx006150,DQProduk-009,7012024,1
DQTrx006151,DQProduk-009,7012024,1
DQTrx006152,DQProduk-009,7012024,1
DQTrx006159,DQProduk-009,7012024,1
DQTrx006160,DQProduk-001,7012024,1
DQTrx006177,DQProduk-001,7012024,1
DQTrx006184,DQProduk-009,7012024,1
DQTrx006194,DQProduk-009,7012024,1
DQTrx006195,DQProduk-009,7012024,1
DQTrx006198,DQProduk-009,7012024,1
DQTrx006224,DQProduk-009,7012024,1
DQTrx006236,DQProduk-009,7012024,1
DQTrx006240,DQProduk-009,7012024,1
DQTrx006256,DQProduk-009,7012024,1
DQTrx006257,DQProduk-001,7012024,1
DQTrx006266,DQProduk-009,7012024,1
DQTrx006269,DQProduk-009,7012024,1
DQTrx006287,DQProduk-009,7012024,1
DQTrx006306,DQProduk-009,7012024,3
DQTrx006312,DQProduk-009,7012024,1
DQTrx006313,DQProduk-001,7012024,1
DQTrx006330,DQProduk-001,7012024,1
DQTrx006331,DQProduk-009,7012024,1
DQTrx006336,DQProduk-009,7012024,1
DQTrx006338,DQProduk-009,7012024,1
DQTrx006339,DQProduk-009,7012024,1
DQTrx006345,DQProduk-009,7012024,1
DQTrx006357,DQProduk-009,7012024,1
DQTrx006392,DQProduk-009,7012024,1
DQTrx006400,DQProduk-009,7012024,1
DQTrx006412,DQProduk-001,7012024,1
DQTrx006413,DQProduk-001,7012024,1
DQTrx006415,DQProduk-009,7012024,1
DQTrx006419,DQProduk-001,7012024,1
DQTrx006425,DQProduk-009,7012024,1
DQTrx006428,DQProduk-009,7012024,1
DQTrx006446,DQProduk-009,7012024,1
DQTrx006478,DQProduk-009,7012024,1
DQTrx006491,DQProduk-009,7012024,1
DQTrx006498,DQProduk-001,7012024,1
DQTrx006512,DQProduk-001,7012024,1
DQTrx006518,DQProduk-009,7012024,1
DQTrx006519,DQProduk-001,7012024,1
DQTrx006523,DQProduk-009,7012024,1
DQTrx006531,DQProduk-009,7012024,1
DQTrx006536,DQProduk-009,7012024,1
DQTrx006538,DQProduk-001,7012024,1
DQTrx006546,DQProduk-009,7012024,1
DQTrx006551,DQProduk-009,7012024,3
DQTrx006554,DQProduk-009,7012024,1
DQTrx006565,DQProduk-001,7012024,1
DQTrx006579,DQProduk-009,7012024,1
DQTrx006580,DQProduk-009,7012024,1
DQTrx006588,DQProduk-001,7012024,1
DQTrx006590,DQProduk-001,7012024,1
DQTrx006597,DQProduk-009,7012024,1
DQTrx006598,DQProduk-009,7012024,1
DQTrx006600,DQProduk-009,7012024,1
DQTrx006608,DQProduk-009,7012024,1
DQTrx006616,DQProduk-009,7012024,1
DQTrx006619,DQProduk-009,7012024,1
DQTrx006623,DQProduk-001,7012024,1
DQTrx006634,DQProduk-001,7012024,1
DQTrx006648,DQProduk-009,7012024,1
DQTrx006654,DQProduk-001,7012024,1
DQTrx006658,DQProduk-009,7012024,1
DQTrx006662,DQProduk-009,7012024,1
DQTrx006679,DQProduk-009,7012024,1
DQTrx006685,DQProduk-009,7012024,1
DQTrx006688,DQProduk-009,7012024,1
DQTrx006700,DQProduk-001,7012024,1
DQTrx006711,DQProduk-009,7012024,1
DQTrx006717,DQProduk-009,7012024,1
DQTrx006733,DQProduk-001,7012024,1
DQTrx006752,DQProduk-001,7012024,1
DQTrx006760,DQProduk-009,7012024,1
DQTrx006763,DQProduk-001,7012024,1
DQTrx006764,DQProduk-009,7012024,1
DQTrx006765,DQProduk-009,7012024,1
DQTrx006775,DQProduk-009,7012024,1
DQTrx006777,DQProduk-001,7012024,1
DQTrx006778,DQProduk-009,7012024,1
DQTrx006783,DQProduk-009,7012024,1
DQTrx006796,DQProduk-009,7012024,1
DQTrx006803,DQProduk-009,7012024,1
DQTrx006830,DQProduk-001,7012024,1
DQTrx006832,DQProduk-009,7012024,1
DQTrx006837,DQProduk-001,7012024,1
DQTrx006842,DQProduk-009,7012024,1
DQTrx006852,DQProduk-001,7012024,1
DQTrx006856,DQProduk-001,7012024,1
DQTrx006862,DQProduk-001,7012024,1
DQTrx006871,DQProduk-009,7012024,1
DQTrx006877,DQProduk-009,7012024,1
DQTrx006879,DQProduk-009,7012024,1
DQTrx006888,DQProduk-009,7012024,1
DQTrx006893,DQProduk-009,7012024,1
DQTrx006908,DQProduk-009,7012024,1
DQTrx006909,DQProduk-009,7012024,1
DQTrx006920,DQProduk-009,7012024,1
DQTrx006940,DQProduk-009,7012024,1
DQTrx006941,DQProduk-009,7012024,1
DQTrx006946,DQProduk-001,7012024,1
DQTrx006981,DQProduk-009,8012024,1
DQTrx006988,DQProduk-001,8012024,1
DQTrx006990,DQProduk-003,8012024,1
DQTrx006992,DQProduk-001,8012024,1
DQTrx006994,DQProduk-009,8012024,1
DQTrx006995,DQProduk-001,8012024,1
DQTrx007002,DQProduk-003,8012024,1
DQTrx007004,DQProduk-001,8012024,3
DQTrx007007,DQProduk-001,8012024,1
DQTrx007013,DQProduk-001,8012024,1
DQTrx007016,DQProduk-001,8012024,1
DQTrx007017,DQProduk-001,8012024,1
DQTrx007023,DQProduk-001,8012024,1
DQTrx007025,DQProduk-001,8012024,1
DQTrx007028,DQProduk-001,8012024,1
DQTrx007031,DQProduk-001,8012024,1
DQTrx007032,DQProduk-001,8012024,1
DQTrx007038,DQProduk-001,8012024,3
DQTrx007039,DQProduk-009,8012024,2
DQTrx007040,DQProduk-001,8012024,1
DQTrx007047,DQProduk-001,8012024,1
DQTrx007051,DQProduk-001,8012024,1
DQTrx007056,DQProduk-001,8012024,1
DQTrx007058,DQProduk-009,8012024,1
DQTrx007062,DQProduk-001,8012024,1
DQTrx007064,DQProduk-009,8012024,1
DQTrx007072,DQProduk-003,8012024,1
DQTrx007076,DQProduk-001,8012024,1
DQTrx007077,DQProduk-001,8012024,1
DQTrx007079,DQProduk-009,8012024,1
DQTrx007081,DQProduk-009,8012024,1
DQTrx007084,DQProduk-009,8012024,1
DQTrx007097,DQProduk-001,8012024,1
DQTrx007101,DQProduk-001,8012024,1
DQTrx007110,DQProduk-001,8012024,1
DQTrx007113,DQProduk-009,8012024,2
DQTrx007117,DQProduk-001,8012024,1
DQTrx007147,DQProduk-001,8012024,1
DQTrx007156,DQProduk-001,8012024,1
DQTrx007158,DQProduk-009,8012024,1
DQTrx007167,DQProduk-001,8012024,1
DQTrx007173,DQProduk-001,8012024,1
DQTrx007174,DQProduk-009,8012024,1
DQTrx007176,DQProduk-001,8012024,1
DQTrx007181,DQProduk-009,8012024,1
DQTrx007183,DQProduk-001,8012024,1
DQTrx007186,DQProduk-009,8012024,1
DQTrx007189,DQProduk-001,8012024,1
DQTrx007195,DQProduk-009,8012024,1
DQTrx007211,DQProduk-009,8012024,1
DQTrx007212,DQProduk-009,8012024,3
DQTrx007217,DQProduk-001,8012024,1
DQTrx007223,DQProduk-001,8012024,1
DQTrx007228,DQProduk-009,8012024,1
DQTrx007244,DQProduk-001,8012024,1
DQTrx007251,DQProduk-001,8012024,1
DQTrx007268,DQProduk-001,8012024,1
DQTrx007270,DQProduk-001,8012024,1
DQTrx007274,DQProduk-001,8012024,1
DQTrx007281,DQProduk-009,8012024,1
DQTrx007285,DQProduk-003,8012024,1
DQTrx007287,DQProduk-009,8012024,1
DQTrx007294,DQProduk-001,8012024,3
DQTrx007295,DQProduk-001,8012024,1
DQTrx007296,DQProduk-001,8012024,1
DQTrx007305,DQProduk-009,8012024,1
DQTrx007307,DQProduk-001,8012024,2
DQTrx007310,DQProduk-009,8012024,3
DQTrx007317,DQProduk-001,8012024,1
DQTrx007324,DQProduk-001,8012024,1
DQTrx007325,DQProduk-001,8012024,1
DQTrx007327,DQProduk-001,8012024,1
DQTrx007334,DQProduk-001,8012024,1
DQTrx007343,DQProduk-001,8012024,1
DQTrx007346,DQProduk-009,8012024,1
DQTrx007348,DQProduk-001,8012024,1
DQTrx007350,DQProduk-001,8012024,1
DQTrx007351,DQProduk-001,8012024,1
DQTrx007360,DQProduk-001,8012024,1
DQTrx007373,DQProduk-001,8012024,1
DQTrx007375,DQProduk-009,8012024,3
DQTrx007377,DQProduk-001,8012024,3
DQTrx007384,DQProduk-009,8012024,2
DQTrx007389,DQProduk-009,8012024,1
DQTrx007397,DQProduk-001,8012024,1
DQTrx007398,DQProduk-009,8012024,1
DQTrx007401,DQProduk-009,8012024,1
DQTrx007418,DQProduk-009,8012024,1
DQTrx007422,DQProduk-009,8012024,1
DQTrx007423,DQProduk-003,8012024,1
DQTrx007426,DQProduk-009,8012024,1
DQTrx007452,DQProduk-009,8012024,1
DQTrx007457,DQProduk-001,8012024,1
DQTrx007465,DQProduk-001,8012024,1
DQTrx007467,DQProduk-009,8012024,3
